UTC,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
10:52:52:94,30468,29.875,0.99361   0.0059658   0.0053336     -0.1126,0.610503     0.684265     -12.9266,0.002758  -0.0018072 -0.00068998,0.023102   -0.013374   -0.017059,-0.090576    0.096191      9.7656,0  0  0,0  0  0,0  0  0,213,-37,
10:52:53:28,30469,29.875,0.99361   0.0059932   0.0052771    -0.11261,0.61434     0.678202     -12.9284,0.0061035   0.0038013 -0.00066233,-0.0006361   -0.004528    0.018906,-0.11566     0.10089      9.7969,0  0  0,0  0  0,0  0  0,213,-37,
10:52:53:62,30470,29.875,0.99361   0.0060329   0.0052302    -0.11261,0.619464     0.673367     -12.9286,0.0049019   0.0014067  -0.0016594,0.0076218   -0.019272  -0.0025215,-0.10303    0.088867      9.7734,0  0  0,0  0  0,0  0  0,213,-36,
10:52:53:96,30471,29.875,0.99361   0.0060339   0.0052406    -0.11261,0.61944     0.674564     -12.9281,0.0047264  0.00052261  -0.0017996,7.9334e-05   -0.015251   0.0093384,-0.11151    0.091248      9.7891,0  0  0,0  0  0,0  0  0,213,-36,
10:52:54:30,30472,29.875,0.99361   0.0061048   0.0051882    -0.11259,0.628202     0.669504     -12.9261,0.0019207   0.0028172 -0.00074625,0.0043716   -0.015839  -0.0028782,-0.10638    0.092712      9.7734,0  0  0,0  0  0,0  0  0,213,-37,
10:52:54:64,30473,29.875,0.9936   0.0060585    0.005209    -0.11263,0.622644     0.671294     -12.9305,0.0040817   0.0013847  -0.0019321,0.0012436   -0.021088   0.0076675,-0.10858    0.086243      9.7891,0  0  0,0  0  0,0  0  0,213,-36,
10:52:58:04,30483,29.875,0.9936   0.0060244   0.0052569    -0.11268,0.618101     0.676349     -12.9367,0.00073051   0.0047455 -0.00029588,0.0041618   -0.017532  -0.0044403,-0.10754    0.089172      9.7734,0  0  0,0  0  0,0  0  0,213,-36,
10:52:58:38,30484,29.875,0.9936   0.0060305   0.0052159    -0.11269,0.619316     0.671761     -12.9374,-0.00023758   0.0050697 -0.00023305,0.0010691  -0.0046158  -0.0049706,-0.11273     0.10114      9.7734,0  0  0,0  0  0,0  0  0,213,-37,
10:52:58:72,30485,29.875,0.9936   0.0060187   0.0052441     -0.1127,0.617614     0.674824     -12.9383,7.0393e-05    0.004303  -0.0004344,0.0053749   -0.013489  -0.0034752,-0.10699    0.093201      9.7734,0  0  0,0  0  0,0  0  0,213,-36,
10:52:59:06,30486,29.875,0.9936   0.0059568   0.0053175     -0.1127,0.609603     0.682388     -12.9392,-0.00024354   0.0054474 -0.00040388,0.012802    -0.01944 -0.00056171,-0.099854    0.087708      9.7813,0  0  0,0  0  0,0  0  0,213,-36,
